d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36,y
0,0.000000,0.000000,0.003530,-0.014313,-0.017492,-0.013207,0.004417,-0.003951,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,0.003450
2,0.000000,0.003530,-0.014313,-0.017492,-0.013207,0.004417,-0.003951,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.006750
1,0.003530,-0.014313,-0.017492,-0.013207,0.004417,-0.003951,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.006750
0,-0.014313,-0.017492,-0.013207,0.004417,-0.003951,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,0.006750
2,-0.017492,-0.013207,0.004417,-0.003951,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.007400
1,-0.013207,0.004417,-0.003951,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,0.007400
0,0.004417,-0.003951,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.007400
2,-0.003951,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.012550
1,0.019540,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,0.012550
0,0.000105,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.012550
2,-0.010065,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.003550
1,0.010852,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.000662,0.003550
0,-0.003228,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.000662,0.000862,0.003550
2,-0.011542,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.000662,0.000862,-0.001185,0.013350
1,-0.005643,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.000662,0.000862,-0.001185,0.001069,0.013350
0,-0.011404,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.000662,0.000862,-0.001185,0.001069,0.003176,0.013350
2,0.034338,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.000662,0.000862,-0.001185,0.001069,0.003176,0.002534,0.035550
1,-0.029809,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.000662,0.000862,-0.001185,0.001069,0.003176,0.002534,0.000239,0.035550
0,0.023948,-0.007643,-0.005431,0.012739,0.003171,-0.000037,0.000194,-0.000363,0.000460,0.002701,0.000946,0.004169,-0.003597,0.001211,0.001077,-0.002369,0.001064,0.001762,0.002388,-0.002349,0.002531,0.000840,-0.002082,0.001292,-0.000992,0.001947,0.000790,-0.000327,0.001010,0.000662,0.000862,-0.001185,0.001069,0.003176,0.002534,0.000239,0.000556,0.035550
2,0.000000,0.000000,0.000000,0.000006,0.000210,0.002647,0.000155,0.000375,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,-0.001350
1,0.000000,0.000000,0.000006,0.000210,0.002647,0.000155,0.000375,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,-0.001350
0,0.000000,0.000006,0.000210,0.002647,0.000155,0.000375,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,-0.001350
2,0.000006,0.000210,0.002647,0.000155,0.000375,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,0.003500
1,0.000210,0.002647,0.000155,0.000375,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.003500
0,0.002647,0.000155,0.000375,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.003500
2,0.000155,0.000375,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.003450
1,0.000375,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.003450
0,0.001475,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.003450
2,0.000964,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.006750
1,-0.000757,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.006750
0,-0.001716,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,0.006750
2,-0.017542,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,0.007400
1,-0.012767,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.007400
0,0.005899,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,0.007400
2,-0.007032,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.012550
1,0.015803,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,0.012550
0,0.001917,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.012550
2,-0.002489,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.003550
1,-0.005031,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.000543,0.003550
0,-0.004197,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.000543,0.000158,0.003550
2,-0.013031,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.000543,0.000158,0.000877,0.013350
1,0.012301,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.000543,0.000158,0.000877,0.000069,0.013350
0,-0.022048,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.000543,0.000158,0.000877,0.000069,0.003178,0.013350
2,0.029263,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.000543,0.000158,0.000877,0.000069,0.003178,0.002550,0.035550
1,-0.025933,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.000543,0.000158,0.000877,0.000069,0.003178,0.002550,0.000214,0.035550
0,0.029126,-0.010047,-0.007102,0.015768,0.003788,-0.000652,-0.000096,-0.002396,-0.000497,0.001568,0.001002,0.004756,0.000332,0.003360,-0.001544,0.001300,0.002140,0.000747,0.002050,0.000656,0.000918,0.000041,-0.001618,-0.000344,0.000608,-0.001111,0.001375,-0.002003,0.000177,0.000543,0.000158,0.000877,0.000069,0.003178,0.002550,0.000214,-0.000232,0.035550
2,0.000000,0.000000,0.000000,0.000051,0.000155,-0.000840,0.003332,-0.003190,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,-0.001350
1,0.000000,0.000000,0.000051,0.000155,-0.000840,0.003332,-0.003190,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,-0.001350
0,0.000000,0.000051,0.000155,-0.000840,0.003332,-0.003190,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001350
2,0.000051,0.000155,-0.000840,0.003332,-0.003190,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.003500
1,0.000155,-0.000840,0.003332,-0.003190,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,0.003500
0,-0.000840,0.003332,-0.003190,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,-0.001948,0.003500
2,0.003332,-0.003190,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,-0.001948,0.001556,0.003450
1,-0.003190,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,-0.001948,0.001556,0.001019,0.003450
0,-0.000074,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,-0.001948,0.001556,0.001019,0.001043,0.003450
2,0.000465,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,-0.001948,0.001556,0.001019,0.001043,0.002381,0.006750
1,0.001156,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,-0.001948,0.001556,0.001019,0.001043,0.002381,-0.000036,0.006750
0,-0.000748,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,-0.001948,0.001556,0.001019,0.001043,0.002381,-0.000036,0.000992,0.006750
2,-0.001787,-0.008191,0.003618,-0.014022,0.014238,0.003917,-0.010986,0.002889,-0.010360,-0.008750,0.003736,-0.021326,0.019848,-0.017292,0.021301,-0.006038,-0.007297,0.012404,0.003671,-0.001698,-0.000195,-0.005044,-0.002581,-0.000006,0.002209,0.001806,0.000196,-0.001489,0.000165,-0.001948,0.001556,0.001019,0.001043,0.002381,-0.000036,0.000992,-0.002015,0.007400
